ID,sentence,label
facebook_corpus_msr_379413,hmare jawano k sath bhut atyachar ho rha h bt sarkar ko koi frk nhi pdta,AG
facebook_corpus_msr_457460,hi anuj sonia im supporting demonetization understand print rsk notes govt aim make india digital oneplease clarify confusion,NAG
facebook_corpus_msr_436497,hello already waited years response turn sit watch,NAG
facebook_corpus_msr_439704,u high weed ? man karma karma means get invaded many times mullas get innocent people converted rough neighborhood need protect us therefore need it way u follow path jesus,NAG
facebook_corpus_msr_1722974,complain loudspeakers shoupd banned every religious institutions guy want pray go premise listen bhajan stuff whtas use making non interested chaps hear bhajan ajans not,AG
facebook_corpus_msr_325821,india option gud night sweet dreams,AG
facebook_corpus_msr_221692,jay mata di challenge worldwide country governments political workers leader change public court rules regulations law rights action worldwide single powerful economic key god volunteer canada usa united state america oil xl oil bahadur oil supply future asia bye bye bye,AG
facebook_corpus_msr_407535,investment free entry earn ₹ per day right arrow open play store android mobile phone right arrow type champcash money free right arrow install app right arrow signup right arrow use refer id right arrow complete challenge entry start earning instantly champcash plz visit help whatsapp no refer sponsor id please install app champcashand open minutes company payout additional business backhand index pointing right work get free time advertise details whats type join ,NAG
facebook_corpus_msr_322415,amyra mehera get name google search?,NAG
facebook_corpus_msr_1521867,udderless party kicked beef stuffed mouth,AG
facebook_corpus_msr_418977,good cm future hand sir please my proper place rajahmundrey sir job sir please help mee sir,NAG
facebook_corpus_msr_450760,gone case unbelievable know country,AG
facebook_corpus_msr_328091,tn poor farmers drinking urine one even bothered resolve basic issues aaj kal indian mai show bahoot hogaya cosmetic efforts promoting every were genuinely one keen look basic issues,AG
facebook_corpus_msr_342316,bhajpai ji started samjota express lahore bus service get returned kargil mumbai attacks,AG
facebook_corpus_msr_2260841,nitish along george fernandez made nda sahib come back fsmily,AG
facebook_corpus_msr_404542,hahaha waste money govt invest army air force,NAG
facebook_corpus_msr_331049,u kill innocent people thn bjp say u r mentally fit,AG
facebook_corpus_msr_405297,collisionindias no home jobcollision glowing starearn money without investment glowing starmulti level networking glowing starwork daily hours per day earn rs rs daily firelife changing oppurtunity writing handtype join send whatsapp +,NAG
facebook_corpus_msr_408901,aspect afjal guru bt sad say president transfered daya yachika home ministry,NAG
facebook_corpus_msr_473490,think watched jurassic park recently watch gullivers travel,AG
facebook_corpus_msr_2280141,wise decision,NAG
facebook_corpus_msr_408523,posters valid protest rape offence take sensible way protest,NAG
facebook_corpus_msr_505300,hey prabhu! please let people india know current avg speed average passenger train year commissioning bullet train,NAG
facebook_corpus_msr_339962,indian take promise arabi muslims finish speak muslims inside outside india,AG
facebook_corpus_msr_397533,asif khan let kulbhushan yadav terrorist however soldiers mutiliated dead bodys indian soldiers isnt worse terrorism,AG
facebook_corpus_msr_1805251,submitted bjp hands why? anyones guess maybe personal issues earlier life acquired saintlike status anyway current behaviour shameless,AG
facebook_corpus_msr_53430,corrupt party passed lokpal nationalist party even talking it,AG
facebook_corpus_msr_394604,napakis greedy dogsmoneymouth facemoneymouth face kick see cheeeaap napakis thooooo,AG
facebook_corpus_msr_1979511, dear indian express feel sorry write journalists misinterpret events present distorted manner make sensational headlines news upcoming singer nahid afreen prepared without proper research investigation sad see journalists even know difference fatwa appeal fatwa nonbinding legal opinion issued qualified jurist mufti request someone unable understand religious guidelines whereas leaflet circulated presented fatwa hard copy appeal signed men believe religious practices merit appeal discussed many grounds many dimensions first foremost appeal called legal opinion fatwa expect apology side mistake dear indian express feel sorry write journalists misinterpret events present distorted manner make sensational headlines news upcoming singer nahid afreen prepared without proper research investigation sad see journalists even know difference fatwa appeal fatwa nonbinding legal opinion issued qualified jurist mufti request someone unable understand religious guidelines whereas leaflet circulated presented fatwa hard copy appeal signed men believe religious practices merit appeal discussed many grounds many dimensions first foremost appeal called legal opinion fatwa expect apology side mistake,AG
facebook_corpus_msr_1563580,kevin gaskin good luck suing founding fathers us supreme court! ignorance living christian nation without taking time educate basics foundation,AG
facebook_corpus_msr_379026,got lot time make comeback pakistan pakistan done,AG
facebook_corpus_msr_416972,missed biggest one dmart hit launched last month,NAG
facebook_corpus_msr_423658,tax packaged drinking water non packaged drinking water ?,NAG
facebook_corpus_msr_330898,mr sah prince even know india use known golden bird muslims rule india known cowbell,AG
facebook_corpus_msr_1724083,boycott sonu bloodys song ok india,AG
facebook_corpus_msr_1906917,google search list massacres india u wil get count,NAG
facebook_corpus_msr_495470,hpw much actually spendu know deepa took trainingthen crores go,NAG
facebook_corpus_msr_2260831,lotus national flower like lotus much mean like bjp hell! people present india cannot live happily reason happy happiness eclipsed selfish citizens seeking provide advantages party linking things party politics cannot enjoy orange colour said colour bjp happening everywhere? bjp get copyright lotus orange colour?,AG
facebook_corpus_msr_221555,usa really happy see delhi people voted bright future!!! looking forward good changes delhi thumbs uplight skin tonethumbs uplight skin tonethumbs uplight skin tone,NAG
facebook_corpus_msr_1521793,kerala one state bhakts way anti beef protest venue return eat beef porotta feel full,AG
facebook_corpus_msr_1723857,agree,AG
facebook_corpus_msr_2280107,alhamdulillah mashallah even muslim countries scared radical islamists ,AG
facebook_corpus_msr_1351245,shame muslims koi indian army kyun nahi jaata aug ko tiranga nahi fehraata sab desh virodhi tatv ho tum log,AG
facebook_corpus_msr_337827,employees financial services never able celebrate new year grinning facegrinning facegrinning face,NAG
facebook_corpus_msr_1605864,real thug thereface tears joy,AG
facebook_corpus_msr_2032041,sometimes people killed riots muzaffarnagar riots people involved inciting rewarded govt sometimes community killed thrown away homelandlaxmanpur bathe dalits body says single word return sometimes full communitytribals attacked killed forced four different villages flee homelandkandhmal follow different religionchristianity body says single word knowing incident perpetrators,AG
facebook_corpus_msr_454856,think someone cnbc hit live facebook app mistakeface tears joyface tears joy,AG
facebook_corpus_msr_442681,chance provide less interest home lone demonetisation banks getting much amount depositscurrently cash less operation going banks plan provide security bank account digital transaction any new investment plan areas sbi??,NAG
facebook_corpus_msr_1723193,goes u son pros hahaha,AG
facebook_corpus_msr_2199170,and indian express exposedwhy indian express post azam khan titled ravana pm ? shame paid media!!,AG
facebook_corpus_msr_425743,many days advt hang cnbc tv ? pre paid post paid jaguar news,NAG
facebook_corpus_msr_470179,beg money people black money think walk bank submit? common people effected big big big failure,AG
facebook_corpus_msr_506632,every country world manufacturing product dumping lead stagnation world economy later lead cascading effect lock outs market slide demand job loss etcwhy world economy device sealing concentrate renewable energy newer platform recycle,NAG
facebook_corpus_msr_1689898,itu rathore much effort taking webpage promotion? copy paste provided you? lol,AG
facebook_corpus_msr_402540,strongly suggest khan sab go un n become laughing stock brainless khan,AG
facebook_corpus_msr_1714334,single person company fund huge sum means producers form consortium borrow funds public banks means depositor investor bearing credit risk project one never successful becoz mahabharatha novel epic heroic age india market make successful dangals gross cr ultimately losers,AG
